address,suburb,lot_area_sqm,centroid_lat,centroid_lon,is_corner_lot,n_vertices,size_flag
157 Thompson Street Drummoyne,Drummoyne,697.0,-33.852269,151.148193,False,5,normal
157A Victoria Road Drummoyne,Drummoyne,227.8,-33.852449,151.155546,False,5,small
159 Thompson Street Drummoyne,Drummoyne,675.6,-33.852183,151.148112,False,5,normal
159 Victoria Road Drummoyne,Drummoyne,992.8,-33.852359,151.155404,True,7,normal
15A Renwick Street Drummoyne,Drummoyne,385.6,-33.85394,151.158101,False,5,small
15A-15B Cambridge Road Drummoyne,Drummoyne,653.8,-33.844525,151.150667,False,5,normal
16 Bayswater Street Drummoyne,Drummoyne,478.5,-33.851294,151.152197,False,5,normal
16 Day Street Drummoyne,Drummoyne,340.7,-33.854354,151.158987,False,5,small
16 Dening Street Drummoyne,Drummoyne,1379.4,-33.853475,151.148772,True,7,normal
16 Drummoyne Avenue Drummoyne,Drummoyne,4341.9,-33.842676,151.15176,True,11,large
16 Edwin Street Drummoyne,Drummoyne,380.1,-33.853133,151.154842,False,5,small
16 Henley Street Drummoyne,Drummoyne,709.9,-33.858171,151.152801,False,5,normal
16 Market Street Drummoyne,Drummoyne,586.7,-33.858301,151.153176,True,8,normal
16 Millar Street Drummoyne,Drummoyne,531.5,-33.859477,151.149891,False,5,normal
16 Plunkett Street Drummoyne,Drummoyne,865.5,-33.856492,151.150801,True,8,normal
16 Renwick Street Drummoyne,Drummoyne,533.3,-33.853624,151.158586,False,5,normal
16 The Esplanade Drummoyne,Drummoyne,800.6,-33.84619,151.149652,True,7,normal
16 Thornley Street Drummoyne,Drummoyne,381.7,-33.854443,151.160362,True,10,small
16 Ullathorne Street Drummoyne,Drummoyne,416.8,-33.857321,151.150924,True,7,small
16 Wrights Road Drummoyne,Drummoyne,1188.5,-33.848895,151.154293,True,8,normal
161 Thompson Street Drummoyne,Drummoyne,667.9,-33.8521,151.148033,False,5,normal
162 Lyons Road Drummoyne,Drummoyne,651.9,-33.855731,151.147013,True,7,normal
163 Thompson Street Drummoyne,Drummoyne,784.5,-33.852026,151.147909,True,6,normal
165 Lyons Road Drummoyne,Drummoyne,851.4,-33.855986,151.147453,True,9,normal
165 Thompson Street Drummoyne,Drummoyne,702.2,-33.851917,151.147861,False,5,normal
166 Lyons Road Drummoyne,Drummoyne,685.3,-33.855875,151.146815,True,7,normal
16A Plunkett Street Drummoyne,Drummoyne,620.7,-33.856533,151.150738,True,8,normal
16A Thompson Street Drummoyne,Drummoyne,570.7,-33.85818,151.154598,False,5,normal
17 Bowman Street Drummoyne,Drummoyne,548.5,-33.854222,151.151812,False,5,normal
17 Burnell Street Drummoyne,Drummoyne,1234.1,-33.861346,151.149716,True,7,normal
17 College Street Drummoyne,Drummoyne,897.3,-33.85522,151.155961,False,5,normal
17 Dening Street Drummoyne,Drummoyne,806.9,-33.853436,151.147906,False,5,normal
17 Drummoyne Avenue Drummoyne,Drummoyne,758.0,-33.843784,151.150919,False,5,normal
17 Edwin Street Drummoyne,Drummoyne,345.6,-33.853489,151.155074,False,5,small
17 Formosa Street Drummoyne,Drummoyne,302.5,-33.854691,151.156773,True,6,small
17 Gears Avenue Drummoyne,Drummoyne,472.4,-33.855391,151.145008,True,6,normal
17 Lyons Road Drummoyne,Drummoyne,616.8,-33.851462,151.154484,False,5,normal
17 Moore Street Drummoyne,Drummoyne,746.1,-33.854228,151.147099,True,6,normal
17 Polding Street Drummoyne,Drummoyne,751.3,-33.855995,151.150785,False,5,normal
17 Renwick Street Drummoyne,Drummoyne,427.2,-33.853875,151.15804,False,5,small
17 Riverside Mews Drummoyne,Drummoyne,350.6,-33.846807,151.151026,True,6,small
17 South Street Drummoyne,Drummoyne,239.1,-33.854469,151.151985,False,5,small
17 Tavistock Street Drummoyne,Drummoyne,571.6,-33.849836,151.152569,False,5,normal
17 The Parade Drummoyne,Drummoyne,468.5,-33.853579,151.144804,True,6,normal
